date,DXY,VIX,VXN,US10YT,DJI,SPX,NDX,IXIC
2021-08-25 22:00:00,92.825,16.67,19.66,1.3441,35432.72,4498.77,15370.79,15050.804
2021-08-25 21:00:00,92.915,16.74,19.62,1.3441,35450.24,4498.46,15356.889,15037.516
2021-08-25 20:00:00,92.924,16.78,19.59,1.3322,35465.0,4500.12,15373.994,15050.008
2021-08-25 19:00:00,92.958,16.64,19.59,1.3339,35474.78,4498.2,15358.987,15036.515
2021-08-25 18:00:00,93.003,16.84,19.73,1.3407,35429.69,4491.79,15350.789,15021.527
2021-08-25 17:00:00,93.011,17.0,20.0,1.3053,35341.23,4490.33,15382.771,15040.804
2021-08-25 16:00:00,93.092,17.26,19.86,1.2986,35366.26,4486.23,15357.68,15019.8
2021-08-25 15:00:00,93.028,17.39,19.86,1.3053,35366.26,4486.23,15357.68,15019.8
2021-08-25 14:00:00,92.972,17.3,19.86,1.3036,35366.26,4486.23,15357.68,15019.8
2021-08-25 13:00:00,92.945,17.27,19.86,1.2969,35366.26,4486.23,15357.68,15019.8
2021-08-25 12:00:00,92.927,17.28,19.86,1.2919,35366.26,4486.23,15357.68,15019.8
2021-08-25 11:00:00,93.005,17.38,19.86,1.2902,35366.26,4486.23,15357.68,15019.8
2021-08-25 10:00:00,93.054,17.22,19.86,1.2885,35366.26,4486.23,15357.68,15019.8
2021-08-25 09:00:00,92.984,17.22,19.86,1.2919,35366.26,4486.23,15357.68,15019.8
2021-08-25 08:00:00,93.007,17.22,19.86,1.2935,35366.26,4486.23,15357.68,15019.8
2021-08-25 07:00:00,93.016,17.22,19.86,1.2935,35366.26,4486.23,15357.68,15019.8
2021-08-25 06:00:00,93.015,17.22,19.86,1.2919,35366.26,4486.23,15357.68,15019.8
2021-08-25 05:00:00,93.027,17.22,19.86,1.3003,35366.26,4486.23,15357.68,15019.8
2021-08-25 04:00:00,92.992,17.22,19.86,1.3019,35366.26,4486.23,15357.68,15019.8
2021-08-25 03:00:00,92.913,17.22,19.86,1.2969,35366.26,4486.23,15357.68,15019.8
2021-08-25 02:00:00,92.88,17.22,19.86,1.2969,35366.26,4486.23,15357.68,15019.8
2021-08-25 01:00:00,92.876,17.22,19.86,1.2969,35366.26,4486.23,15357.68,15019.8
2021-08-25 00:00:00,92.878,17.22,19.86,1.2969,35366.26,4486.23,15357.68,15019.8
2021-08-24 23:00:00,92.875,17.22,19.84,1.2919,35364.07,4486.23,15359.213,15020.688
2021-08-24 22:00:00,92.893,17.12,19.6,1.2902,35425.99,4492.35,15366.31,15026.314
2021-08-24 21:00:00,92.953,17.1,20.0,1.2868,35424.82,4489.91,15353.249,15014.563
2021-08-24 20:00:00,92.941,17.27,20.05,1.2868,35396.85,4486.7,15345.907,15001.709
2021-08-24 19:00:00,92.957,17.26,19.98,1.2768,35380.04,4488.01,15362.848,15006.942
2021-08-24 18:00:00,92.846,17.13,19.94,1.2801,35393.71,4489.4,15364.962,15015.411
2021-08-24 17:00:00,92.952,17.19,20.08,1.2768,35409.69,4487.58,15338.432,14991.199
2021-08-24 16:00:00,92.925,17.36,19.8,1.2634,35335.71,4479.53,15312.816,14942.652
2021-08-24 15:00:00,93.013,17.24,19.8,1.2684,35335.71,4479.53,15312.816,14942.652
2021-08-24 14:00:00,93.009,17.15,19.8,1.2667,35335.71,4479.53,15312.816,14942.652
2021-08-24 13:00:00,93.052,17.29,19.8,1.26,35335.71,4479.53,15312.816,14942.652
2021-08-24 12:00:00,93.077,17.06,19.8,1.2667,35335.71,4479.53,15312.816,14942.652
2021-08-24 11:00:00,93.015,17.01,19.8,1.2617,35335.71,4479.53,15312.816,14942.652
2021-08-24 10:00:00,93.007,17.15,19.8,1.2801,35335.71,4479.53,15312.816,14942.652
2021-08-24 09:00:00,93.005,17.15,19.8,1.2684,35335.71,4479.53,15312.816,14942.652
2021-08-24 08:00:00,93.021,17.15,19.8,1.2684,35335.71,4479.53,15312.816,14942.652
2021-08-24 07:00:00,93.043,17.15,19.8,1.2667,35335.71,4479.53,15312.816,14942.652
2021-08-24 06:00:00,93.012,17.15,19.8,1.265,35335.71,4479.53,15312.816,14942.652
2021-08-24 05:00:00,93.049,17.15,19.8,1.2634,35335.71,4479.53,15312.816,14942.652
2021-08-24 04:00:00,93.04,17.15,19.8,1.26,35335.71,4479.53,15312.816,14942.652
2021-08-24 03:00:00,92.993,17.15,19.8,1.2567,35335.71,4479.53,15312.816,14942.652
2021-08-24 02:00:00,92.973,17.15,19.8,1.2533,35335.71,4479.53,15312.816,14942.652
2021-08-24 01:00:00,92.986,17.15,19.8,1.2533,35335.71,4479.53,15312.816,14942.652
2021-08-24 00:00:00,92.984,17.15,19.8,1.255,35335.71,4479.53,15312.816,14942.652
2021-08-23 23:00:00,92.978,17.19,19.85,1.2533,35331.66,4479.09,15311.934,14941.553
2021-08-23 22:00:00,92.958,16.98,19.81,1.255,35390.84,4487.81,15337.435,14960.458
2021-08-23 21:00:00,92.997,17.02,19.97,1.2567,35381.31,4484.81,15318.349,14943.674
2021-08-23 20:00:00,93.035,17.01,19.94,1.2533,35415.23,4488.74,15326.677,14947.559
2021-08-23 19:00:00,93.084,17.08,20.17,1.2533,35380.45,4485.31,15314.164,14935.015
2021-08-23 18:00:00,93.05,17.22,20.41,1.2567,35368.44,4480.18,15275.964,14902.929
2021-08-23 17:00:00,93.167,17.54,20.83,1.265,35344.29,4470.97,15206.308,14845.299
2021-08-23 16:00:00,93.181,18.4,20.97,1.2701,35120.08,4441.67,15092.568,14714.663
2021-08-23 15:00:00,93.274,18.58,20.97,1.2768,35120.08,4441.67,15092.568,14714.663
2021-08-23 14:00:00,93.236,18.65,20.97,1.2768,35120.08,4441.67,15092.568,14714.663
2021-08-23 13:00:00,93.262,18.68,20.97,1.2801,35120.08,4441.67,15092.568,14714.663
2021-08-23 12:00:00,93.221,18.72,20.97,1.2734,35120.08,4441.67,15092.568,14714.663
2021-08-23 11:00:00,93.276,18.86,20.97,1.2717,35120.08,4441.67,15092.568,14714.663
2021-08-23 10:00:00,93.339,18.56,20.97,1.265,35120.08,4441.67,15092.568,14714.663
2021-08-23 09:00:00,93.327,18.56,20.97,1.2701,35120.08,4441.67,15092.568,14714.663
2021-08-23 08:00:00,93.315,18.56,20.97,1.2701,35120.08,4441.67,15092.568,14714.663
2021-08-23 07:00:00,93.31,18.56,20.97,1.2701,35120.08,4441.67,15092.568,14714.663
2021-08-23 06:00:00,93.323,18.56,20.97,1.2667,35120.08,4441.67,15092.568,14714.663
2021-08-23 05:00:00,93.343,18.56,20.97,1.2667,35120.08,4441.67,15092.568,14714.663
2021-08-23 04:00:00,93.447,18.56,20.97,1.2684,35120.08,4441.67,15092.568,14714.663
2021-08-23 03:00:00,93.481,18.56,20.97,1.26,35120.08,4441.67,15092.568,14714.663
2021-08-23 02:00:00,93.501,18.56,20.97,1.255,35120.08,4441.67,15092.568,14714.663
2021-08-23 01:00:00,93.459,18.56,20.97,1.255,35120.08,4441.67,15092.568,14714.663
2021-08-21 04:00:00,93.459,18.56,20.97,1.255,35120.08,4441.67,15092.568,14714.663
2021-08-21 03:00:00,93.459,18.56,20.97,1.255,35120.08,4441.67,15092.568,14714.663
2021-08-21 02:00:00,93.459,18.56,20.97,1.255,35120.08,4441.67,15092.568,14714.663
2021-08-21 01:00:00,93.459,18.56,20.97,1.255,35120.08,4441.67,15092.568,14714.663
2021-08-21 00:00:00,93.459,18.56,20.97,1.2567,35120.08,4441.67,15092.568,14714.663
2021-08-20 23:00:00,93.444,18.37,20.98,1.255,35117.69,4441.2,15089.486,14711.733
2021-08-20 22:00:00,93.496,19.05,21.54,1.26,35085.53,4435.95,15070.561,14688.509
2021-08-20 21:00:00,93.51,19.06,21.63,1.2583,35098.28,4435.28,15056.754,14680.434
2021-08-20 20:00:00,93.454,18.5,21.04,1.2583,35135.0,4440.23,15071.233,14696.469
2021-08-20 19:00:00,93.53,19.57,22.26,1.2517,35097.78,4431.56,15019.893,14641.286
2021-08-20 18:00:00,93.61,19.79,22.04,1.2433,35026.98,4429.65,15071.977,14680.037
2021-08-20 17:00:00,93.586,19.89,22.13,1.25,35006.9,4425.5,15040.521,14641.715
2021-08-20 16:00:00,93.696,21.89,23.52,1.24,34894.12,4405.8,14933.935,14541.788
2021-08-20 15:00:00,93.683,23.05,23.52,1.2316,34894.12,4405.8,14933.935,14541.788
2021-08-20 14:00:00,93.603,23.11,23.52,1.2333,34894.12,4405.8,14933.935,14541.788
2021-08-20 13:00:00,93.649,23.0,23.52,1.2333,34894.12,4405.8,14933.935,14541.788
2021-08-20 12:00:00,93.64,23.2,23.52,1.24,34894.12,4405.8,14933.935,14541.788
2021-08-20 11:00:00,93.607,23.41,23.52,1.2333,34894.12,4405.8,14933.935,14541.788
2021-08-20 10:00:00,93.567,21.67,23.52,1.23,34894.12,4405.8,14933.935,14541.788
2021-08-20 09:00:00,93.522,21.67,23.52,1.2366,34894.12,4405.8,14933.935,14541.788
2021-08-20 08:00:00,93.533,21.67,23.52,1.2383,34894.12,4405.8,14933.935,14541.788
2021-08-20 07:00:00,93.532,21.67,23.52,1.2383,34894.12,4405.8,14933.935,14541.788
2021-08-20 06:00:00,93.573,21.67,23.52,1.24,34894.12,4405.8,14933.935,14541.788
2021-08-20 05:00:00,93.571,21.67,23.52,1.24,34894.12,4405.8,14933.935,14541.788
2021-08-20 04:00:00,93.532,21.67,23.52,1.2467,34894.12,4405.8,14933.935,14541.788
2021-08-20 03:00:00,93.575,21.67,23.52,1.2417,34894.12,4405.8,14933.935,14541.788
2021-08-20 02:00:00,93.562,21.67,23.52,1.2433,34894.12,4405.8,14933.935,14541.788
2021-08-20 01:00:00,93.557,21.67,23.52,1.2433,34894.12,4405.8,14933.935,14541.788
2021-08-20 00:00:00,93.565,21.67,23.52,1.245,34894.12,4405.8,14933.935,14541.788
2021-08-19 23:00:00,93.565,21.87,23.71,1.24,34895.76,4405.82,14932.561,14540.072
2021-08-19 22:00:00,93.568,21.66,23.74,1.2417,34872.06,4403.88,14935.758,14544.809
2021-08-19 21:00:00,93.541,21.96,23.93,1.2383,34813.74,4397.55,14933.995,14543.028
2021-08-19 20:00:00,93.467,20.57,23.09,1.2417,34980.69,4417.08,14991.035,14608.939
2021-08-19 19:00:00,93.421,20.52,23.17,1.2383,34950.63,4415.61,14984.872,14598.632
2021-08-19 18:00:00,93.5,21.61,23.88,1.2483,34888.35,4402.46,14901.858,14531.559
2021-08-19 17:00:00,93.342,21.7,24.63,1.2467,34898.84,4393.22,14805.232,14464.91
2021-08-19 16:00:00,93.348,23.95,24.35,1.2383,34960.69,4400.27,14857.924,14525.914
2021-08-19 15:00:00,93.331,24.12,24.35,1.225,34960.69,4400.27,14857.924,14525.914
2021-08-19 14:00:00,93.368,23.81,24.35,1.2283,34960.69,4400.27,14857.924,14525.914
2021-08-19 13:00:00,93.336,23.08,24.35,1.2316,34960.69,4400.27,14857.924,14525.914
2021-08-19 12:00:00,93.394,24.02,24.35,1.2266,34960.69,4400.27,14857.924,14525.914
2021-08-19 11:00:00,93.399,23.32,24.35,1.2367,34960.69,4400.27,14857.924,14525.914
2021-08-19 10:00:00,93.416,21.57,24.35,1.235,34960.69,4400.27,14857.924,14525.914
2021-08-19 09:00:00,93.469,21.57,24.35,1.25,34960.69,4400.27,14857.924,14525.914
2021-08-19 08:00:00,93.433,21.57,24.35,1.2617,34960.69,4400.27,14857.924,14525.914
2021-08-19 07:00:00,93.44,21.57,24.35,1.2634,34960.69,4400.27,14857.924,14525.914
2021-08-19 06:00:00,93.43,21.57,24.35,1.2617,34960.69,4400.27,14857.924,14525.914
2021-08-19 05:00:00,93.373,21.57,24.35,1.2617,34960.69,4400.27,14857.924,14525.914
2021-08-19 04:00:00,93.333,21.57,24.35,1.26,34960.69,4400.27,14857.924,14525.914
2021-08-19 03:00:00,93.221,21.57,24.35,1.2634,34960.69,4400.27,14857.924,14525.914
2021-08-19 02:00:00,93.154,21.57,24.35,1.26,34960.69,4400.27,14857.924,14525.914
2021-08-19 01:00:00,93.162,21.57,24.35,1.26,34960.69,4400.27,14857.924,14525.914
2021-08-19 00:00:00,93.163,21.57,24.35,1.2617,34960.69,4400.27,14857.924,14525.914
2021-08-18 23:00:00,93.14,21.08,23.76,1.2717,34966.98,4400.73,14859.528,14526.889
2021-08-18 22:00:00,93.136,18.01,21.36,1.2734,35226.81,4436.99,14993.913,14667.717
2021-08-18 21:00:00,93.234,17.77,21.38,1.2968,35294.19,4441.59,14986.77,14660.787
2021-08-18 20:00:00,93.235,17.9,21.46,1.2851,35288.31,4441.8,14993.403,14664.613
2021-08-18 19:00:00,93.213,18.07,21.49,1.2767,35298.72,4442.06,14982.429,14651.966
2021-08-18 18:00:00,93.144,17.84,21.39,1.2818,35306.38,4446.15,15004.414,14671.061
2021-08-18 17:00:00,93.077,17.93,21.33,1.2767,35316.22,4448.98,15026.902,14669.857
2021-08-18 16:00:00,93.086,18.13,21.17,1.2784,35343.28,4448.08,15002.827,14656.181
2021-08-18 15:00:00,93.049,17.9,21.17,1.2767,35343.28,4448.08,15002.827,14656.181
2021-08-18 14:00:00,93.125,17.71,21.17,1.2784,35343.28,4448.08,15002.827,14656.181
2021-08-18 13:00:00,93.099,18.06,21.17,1.2684,35343.28,4448.08,15002.827,14656.181
2021-08-18 12:00:00,93.055,17.97,21.17,1.2684,35343.28,4448.08,15002.827,14656.181
2021-08-18 11:00:00,93.058,18.07,21.17,1.2684,35343.28,4448.08,15002.827,14656.181
2021-08-18 10:00:00,93.076,17.91,21.17,1.2684,35343.28,4448.08,15002.827,14656.181
2021-08-18 09:00:00,93.098,17.91,21.17,1.2767,35343.28,4448.08,15002.827,14656.181
2021-08-18 08:00:00,93.085,17.91,21.17,1.2767,35343.28,4448.08,15002.827,14656.181
2021-08-18 07:00:00,93.089,17.91,21.17,1.2717,35343.28,4448.08,15002.827,14656.181
2021-08-18 06:00:00,93.067,17.91,21.17,1.2684,35343.28,4448.08,15002.827,14656.181
2021-08-18 05:00:00,93.084,17.91,21.17,1.2634,35343.28,4448.08,15002.827,14656.181
2021-08-18 04:00:00,93.124,17.91,21.17,1.2617,35343.28,4448.08,15002.827,14656.181
2021-08-18 03:00:00,93.137,17.91,21.17,1.26,35343.28,4448.08,15002.827,14656.181
2021-08-18 02:00:00,93.134,17.91,21.17,1.2667,35343.28,4448.08,15002.827,14656.181
2021-08-18 01:00:00,93.129,17.91,21.17,1.2667,35343.28,4448.08,15002.827,14656.181
2021-08-18 00:00:00,93.143,17.91,21.17,1.265,35343.28,4448.08,15002.827,14656.181
2021-08-17 23:00:00,93.117,17.56,21.07,1.265,35342.27,4448.19,15002.228,14655.661
2021-08-17 22:00:00,93.13,18.01,21.49,1.2583,35269.75,4439.98,14986.768,14640.069
2021-08-17 21:00:00,93.096,18.61,22.14,1.2483,35199.13,4429.79,14947.714,14597.979
2021-08-17 20:00:00,93.163,19.48,22.53,1.2467,35132.7,4418.98,14910.521,14554.487
2021-08-17 19:00:00,93.119,17.97,21.48,1.26,35292.32,4438.95,14948.678,14603.94
2021-08-17 18:00:00,93.092,17.23,20.44,1.2583,35323.97,4452.62,15035.657,14689.356
2021-08-17 17:00:00,92.929,17.4,20.93,1.2567,35287.06,4445.69,14987.023,14643.043
2021-08-17 16:00:00,92.902,17.14,19.05,1.2517,35625.4,4479.71,15140.772,14793.762
2021-08-17 15:00:00,92.762,17.2,19.05,1.2283,35625.4,4479.71,15140.772,14793.762
2021-08-17 14:00:00,92.734,17.11,19.05,1.2283,35625.4,4479.71,15140.772,14793.762
2021-08-17 13:00:00,92.705,16.92,19.05,1.23,35625.4,4479.71,15140.772,14793.762
2021-08-17 12:00:00,92.67,16.87,19.05,1.2217,35625.4,4479.71,15140.772,14793.762
2021-08-17 11:00:00,92.711,16.98,19.05,1.235,35625.4,4479.71,15140.772,14793.762
2021-08-17 10:00:00,92.773,16.12,19.05,1.2333,35625.4,4479.71,15140.772,14793.762
2021-08-17 09:00:00,92.695,16.12,19.05,1.2483,35625.4,4479.71,15140.772,14793.762
2021-08-17 08:00:00,92.704,16.12,19.05,1.255,35625.4,4479.71,15140.772,14793.762
2021-08-17 07:00:00,92.71,16.12,19.05,1.2517,35625.4,4479.71,15140.772,14793.762
2021-08-17 06:00:00,92.678,16.12,19.05,1.255,35625.4,4479.71,15140.772,14793.762
2021-08-17 05:00:00,92.657,16.12,19.05,1.255,35625.4,4479.71,15140.772,14793.762
2021-08-17 04:00:00,92.645,16.12,19.05,1.2583,35625.4,4479.71,15140.772,14793.762
2021-08-17 03:00:00,92.62,16.12,19.05,1.2634,35625.4,4479.71,15140.772,14793.762
2021-08-17 02:00:00,92.612,16.12,19.05,1.2684,35625.4,4479.71,15140.772,14793.762
2021-08-17 01:00:00,92.623,16.12,19.05,1.2684,35625.4,4479.71,15140.772,14793.762
2021-08-17 00:00:00,92.622,16.12,19.05,1.2684,35625.4,4479.71,15140.772,14793.762
2021-08-16 23:00:00,92.611,16.04,18.94,1.26,35626.72,4479.78,15140.396,14793.127
2021-08-16 22:00:00,92.628,16.35,19.24,1.2567,35554.59,4470.23,15098.167,14767.461
2021-08-16 21:00:00,92.611,16.41,19.36,1.2467,35509.62,4465.38,15080.92,14757.564
2021-08-16 20:00:00,92.624,16.54,19.61,1.2467,35499.71,4457.87,15031.138,14709.144
2021-08-16 19:00:00,92.619,16.72,19.89,1.245,35429.94,4450.69,14999.534,14688.291
2021-08-16 18:00:00,92.54,17.37,20.55,1.2367,35376.71,4440.2,14939.091,14625.766
2021-08-16 17:00:00,92.633,17.55,19.71,1.2267,35257.4,4442.39,15038.689,14704.553
2021-08-16 16:00:00,92.603,17.22,18.52,1.265,35515.38,4468.0,15136.678,14822.898
2021-08-16 15:00:00,92.656,17.02,18.52,1.2734,35515.38,4468.0,15136.678,14822.898
2021-08-16 14:00:00,92.59,16.89,18.52,1.2767,35515.38,4468.0,15136.678,14822.898
2021-08-16 13:00:00,92.589,16.88,18.52,1.2734,35515.38,4468.0,15136.678,14822.898
2021-08-16 12:00:00,92.55,16.83,18.52,1.2717,35515.38,4468.0,15136.678,14822.898
2021-08-16 11:00:00,92.608,16.68,18.52,1.2684,35515.38,4468.0,15136.678,14822.898
2021-08-16 10:00:00,92.583,15.45,18.52,1.2583,35515.38,4468.0,15136.678,14822.898
2021-08-16 09:00:00,92.581,15.45,18.52,1.255,35515.38,4468.0,15136.678,14822.898
2021-08-16 08:00:00,92.535,15.45,18.52,1.2567,35515.38,4468.0,15136.678,14822.898
2021-08-16 07:00:00,92.554,15.45,18.52,1.25,35515.38,4468.0,15136.678,14822.898
2021-08-16 06:00:00,92.505,15.45,18.52,1.2583,35515.38,4468.0,15136.678,14822.898
2021-08-16 05:00:00,92.505,15.45,18.52,1.2684,35515.38,4468.0,15136.678,14822.898
2021-08-16 04:00:00,92.531,15.45,18.52,1.27,35515.38,4468.0,15136.678,14822.898
2021-08-16 03:00:00,92.534,15.45,18.52,1.2851,35515.38,4468.0,15136.678,14822.898
2021-08-16 02:00:00,92.537,15.45,18.52,1.2834,35515.38,4468.0,15136.678,14822.898
2021-08-16 01:00:00,92.523,15.45,18.52,1.2834,35515.38,4468.0,15136.678,14822.898
2021-08-14 04:00:00,92.523,15.45,18.52,1.2834,35515.38,4468.0,15136.678,14822.898
2021-08-14 03:00:00,92.523,15.45,18.52,1.2834,35515.38,4468.0,15136.678,14822.898
2021-08-14 02:00:00,92.523,15.45,18.52,1.2834,35515.38,4468.0,15136.678,14822.898
2021-08-14 01:00:00,92.523,15.45,18.52,1.2834,35515.38,4468.0,15136.678,14822.898
2021-08-14 00:00:00,92.523,15.45,18.52,1.2801,35515.38,4468.0,15136.678,14822.898
2021-08-13 23:00:00,92.497,15.27,18.42,1.2884,35514.36,4467.97,15137.45,14823.413
2021-08-13 22:00:00,92.518,15.47,18.66,1.2968,35489.1,4463.74,15116.732,14809.635
2021-08-13 21:00:00,92.495,15.32,18.55,1.3035,35536.98,4466.37,15121.802,14821.35
2021-08-13 20:00:00,92.504,15.26,18.64,1.3018,35530.4,4464.87,15124.611,14824.596
2021-08-13 19:00:00,92.548,15.26,18.83,1.3001,35537.73,4464.16,15107.624,14810.138
2021-08-13 18:00:00,92.579,15.41,18.99,1.3052,35524.57,4464.21,15123.459,14823.393
2021-08-13 17:00:00,92.769,15.33,19.16,1.3354,35545.22,4464.73,15109.577,14815.172
2021-08-13 16:00:00,92.786,15.43,19.4,1.3539,35499.85,4460.83,15088.983,14816.262
2021-08-13 15:00:00,92.833,15.61,19.4,1.3472,35499.85,4460.83,15088.983,14816.262
2021-08-13 14:00:00,92.913,15.55,19.4,1.3405,35499.85,4460.83,15088.983,14816.262
2021-08-13 13:00:00,92.905,15.56,19.4,1.3455,35499.85,4460.83,15088.983,14816.262
2021-08-13 12:00:00,92.94,15.6,19.4,1.3405,35499.85,4460.83,15088.983,14816.262
2021-08-13 11:00:00,92.975,15.66,19.4,1.3421,35499.85,4460.83,15088.983,14816.262
2021-08-13 10:00:00,93.008,15.59,19.4,1.3421,35499.85,4460.83,15088.983,14816.262
2021-08-13 09:00:00,92.98,15.59,19.4,1.3506,35499.85,4460.83,15088.983,14816.262
2021-08-13 08:00:00,92.964,15.59,19.4,1.3522,35499.85,4460.83,15088.983,14816.262
2021-08-13 07:00:00,92.961,15.59,19.4,1.3522,35499.85,4460.83,15088.983,14816.262
2021-08-13 06:00:00,92.955,15.59,19.4,1.3506,35499.85,4460.83,15088.983,14816.262
2021-08-13 05:00:00,92.966,15.59,19.4,1.3556,35499.85,4460.83,15088.983,14816.262
2021-08-13 04:00:00,92.984,15.59,19.4,1.3573,35499.85,4460.83,15088.983,14816.262
2021-08-13 03:00:00,92.982,15.59,19.4,1.359,35499.85,4460.83,15088.983,14816.262
2021-08-13 02:00:00,92.997,15.59,19.4,1.3607,35499.85,4460.83,15088.983,14816.262
2021-08-13 01:00:00,93.009,15.59,19.4,1.3607,35499.85,4460.83,15088.983,14816.262
2021-08-13 00:00:00,93.021,15.59,19.4,1.3607,35499.85,4460.83,15088.983,14816.262
2021-08-12 23:00:00,92.988,15.72,19.42,1.359,35497.36,4460.33,15086.508,14813.868
2021-08-12 22:00:00,93.035,15.69,19.52,1.3674,35469.23,4458.12,15082.655,14809.362
2021-08-12 21:00:00,92.969,15.72,19.65,1.3624,35432.01,4453.04,15060.161,14784.097
2021-08-12 20:00:00,92.964,15.55,19.73,1.3674,35445.9,4452.91,15051.335,14777.289
2021-08-12 19:00:00,92.963,15.59,19.76,1.3556,35384.07,4448.4,15070.167,14790.788
2021-08-12 18:00:00,92.988,15.77,19.98,1.3539,35389.54,4446.93,15061.975,14780.482
2021-08-12 17:00:00,92.987,16.23,20.45,1.3657,35424.88,4440.43,14982.097,14721.993
2021-08-12 16:00:00,92.927,16.17,20.45,1.3641,35484.97,4447.7,15027.757,14765.135
2021-08-12 15:00:00,92.929,16.07,20.45,1.359,35484.97,4447.7,15027.757,14765.135
2021-08-12 14:00:00,92.942,16.08,20.45,1.3539,35484.97,4447.7,15027.757,14765.135
2021-08-12 13:00:00,92.892,16.12,20.45,1.3506,35484.97,4447.7,15027.757,14765.135
2021-08-12 12:00:00,92.861,16.13,20.45,1.3388,35484.97,4447.7,15027.757,14765.135
2021-08-12 11:00:00,92.879,16.22,20.45,1.3438,35484.97,4447.7,15027.757,14765.135
2021-08-12 10:00:00,92.944,16.06,20.45,1.3421,35484.97,4447.7,15027.757,14765.135
2021-08-12 09:00:00,92.888,16.06,20.45,1.3472,35484.97,4447.7,15027.757,14765.135
2021-08-12 08:00:00,92.902,16.06,20.45,1.3489,35484.97,4447.7,15027.757,14765.135
2021-08-12 07:00:00,92.861,16.06,20.45,1.3455,35484.97,4447.7,15027.757,14765.135
2021-08-12 06:00:00,92.907,16.06,20.45,1.3506,35484.97,4447.7,15027.757,14765.135
2021-08-12 05:00:00,92.898,16.06,20.45,1.3421,35484.97,4447.7,15027.757,14765.135
2021-08-12 04:00:00,92.896,16.06,20.45,1.3405,35484.97,4447.7,15027.757,14765.135
2021-08-12 03:00:00,92.892,16.06,20.45,1.3438,35484.97,4447.7,15027.757,14765.135
2021-08-12 02:00:00,92.897,16.06,20.45,1.3354,35484.97,4447.7,15027.757,14765.135
2021-08-12 01:00:00,92.898,16.06,20.45,1.3354,35484.97,4447.7,15027.757,14765.135
2021-08-12 00:00:00,92.91,16.06,20.45,1.3337,35484.97,4447.7,15027.757,14765.135
2021-08-11 23:00:00,92.889,16.03,20.1,1.332,35483.46,4447.54,15027.119,14764.175
2021-08-11 22:00:00,92.922,16.05,20.07,1.3388,35464.32,4444.24,15020.68,14751.814
2021-08-11 21:00:00,92.85,16.12,20.25,1.3219,35478.06,4444.3,15010.8,14735.585
2021-08-11 20:00:00,92.844,16.17,20.1,1.3523,35460.69,4442.8,15011.898,14735.858
2021-08-11 19:00:00,92.937,16.44,20.31,1.3506,35423.9,4437.96,14990.065,14706.458
2021-08-11 18:00:00,92.912,16.23,20.08,1.3574,35462.32,4444.18,15021.055,14747.438
2021-08-11 17:00:00,92.957,16.34,20.07,1.3591,35448.92,4445.83,15065.964,14786.619
2021-08-11 16:00:00,92.937,16.5,20.38,1.3439,35264.67,4436.75,15053.581,14788.087
2021-08-11 15:00:00,93.118,16.93,20.38,1.3692,35264.67,4436.75,15053.581,14788.087
2021-08-11 14:00:00,93.144,16.83,20.38,1.3642,35264.67,4436.75,15053.581,14788.087
2021-08-11 13:00:00,93.167,16.97,20.38,1.3692,35264.67,4436.75,15053.581,14788.087
2021-08-11 12:00:00,93.162,16.98,20.38,1.376,35264.67,4436.75,15053.581,14788.087
2021-08-11 11:00:00,93.154,17.02,20.38,1.3675,35264.67,4436.75,15053.581,14788.087
2021-08-11 10:00:00,93.157,16.79,20.38,1.3658,35264.67,4436.75,15053.581,14788.087
2021-08-11 09:00:00,93.105,16.79,20.38,1.3608,35264.67,4436.75,15053.581,14788.087
2021-08-11 08:00:00,93.1,16.79,20.38,1.3574,35264.67,4436.75,15053.581,14788.087
